Departure_Date_Key,Arrival_Date_Key,Departure_Time_Key,Arrival_Time_Key,Origin_Airport_Key,Destination_Airport_Key,Airline_Key,Aircraft_Key,Departure_time,Distance_km,Delay_minutes,Passenger
2022-06-03,2022-06-04,23:45,01:04,BOS,IAD,AF,1054,2022-06-03 23:45:00,662.8,0,31
2020-05-21,2020-05-21,08:37,11:14,DFW,LAS,PK,1009,2020-05-21 08:37:00,1694.7,0,323
2022-09-09,2022-09-09,02:26,12:36,BOS,GRU,IB,1010,2022-09-09 02:26:00,7738.39,0,128
2023-09-26,2023-09-27,20:35,13:43,DXB,IAH,JL,1073,2023-09-26 20:49:00,13124.06,14,116
2020-05-08,2020-05-09,15:06,05:50,BOS,DXB,VS,1073,2020-05-08 15:58:00,10702.33,52,101
2022-10-10,2022-10-10,02:19,22:22,LAX,DOH,NH,1060,2022-10-10 05:11:00,13346.8,172,133
2025-05-16,2025-05-16,03:23,18:19,TFU,LAS,NH,1010,2025-05-16 03:23:00,11547.75,0,84
2020-12-17,2020-12-18,11:24,01:36,EWR,PEK,UX,1045,2020-12-17 11:24:00,10967.94,0,69
2025-05-13,2025-05-13,03:05,07:56,PHX,JFK,KE,1021,2025-05-13 03:07:00,3457.7,2,227
2024-10-22,2024-10-23,07:43,04:55,SIN,GRU,HG,1042,2024-10-22 08:26:00,15995.9,43,74
2022-07-06,2022-07-06,07:30,22:58,HGH,EWR,KL,1079,2022-07-06 07:30:00,11986.26,0,84
2020-02-29,2020-03-01,19:25,07:13,DXB,PER,U2,1025,2020-02-29 19:25:00,9041.46,0,113
2024-08-14,2024-08-15,22:25,06:13,SIN,DXB,AM,1052,2024-08-14 22:25:00,5845.5,0,70
2023-03-29,2023-03-29,02:59,15:56,ICN,DEN,LA,1048,2023-03-29 02:59:00,9961.35,0,105
2020-11-23,2020-11-24,21:07,14:22,LAX,DXB,LA,1075,2020-11-23 21:07:00,13400.15,0,89
2022-01-02,2022-01-03,22:10,11:40,MNL,AMS,PK,1058,2022-01-02 22:10:00,10412.68,0,212
2021-06-25,2021-06-25,12:46,23:48,ORD,GRU,WY,1080,2021-06-25 12:46:00,8427.95,0,147
2024-01-16,2024-01-16,08:59,16:10,SIN,NRT,NZ,1010,2024-01-16 08:59:00,5357.55,0,99
2022-07-19,2022-07-20,22:37,17:47,SYD,ATL,VN,1094,2022-07-19 22:37:00,14943.02,0,139
2023-10-08,2023-10-08,03:16,06:58,HKG,SIN,AM,1038,2023-10-08 03:16:00,2564.31,0,73
2024-08-24,2024-08-24,06:06,21:44,SZX,PHX,WY,1059,2024-08-24 06:06:00,12114.17,0,303
2025-10-13,2025-10-14,20:24,14:09,SYD,DFW,LY,1037,2025-10-13 20:24:00,13808.02,0,329
2020-09-06,2020-09-06,04:21,19:55,IAD,DEL,G3,1005,2020-09-06 04:21:00,12057.79,0,310
2024-08-22,2024-08-22,00:26,14:34,SEA,GRU,U2,1073,2024-08-22 00:26:00,10909.95,0,133
2021-07-14,2021-07-15,19:47,11:27,ICN,MCO,KL,1000,2021-07-14 19:47:00,12137.93,0,135
2023-05-14,2023-05-15,21:19,11:47,ICN,IAD,LY,1031,2023-05-14 21:19:00,11173.56,0,67
2025-11-09,2025-11-09,00:50,12:46,HKG,FRA,SA,1054,2025-11-09 00:50:00,9153.94,0,33
2021-01-21,2021-01-22,11:36,01:41,MUC,KUL,ET,1027,2021-01-21 12:58:00,9773.77,82,285
2020-02-24,2020-02-24,10:52,16:49,BOG,YYZ,QR,1095,2020-02-24 10:52:00,4367.18,0,84
2024-12-27,2024-12-27,09:29,21:08,FCO,DEN,MS,1016,2024-12-27 09:29:00,8931.26,0,259
2025-07-01,2025-07-02,21:22,06:26,LAS,BOG,LH,1063,2025-07-01 23:08:00,5448.35,106,452
2021-09-22,2021-09-22,01:57,07:26,BOG,JFK,EK,1082,2021-09-22 01:57:00,3996.48,0,37
2025-04-04,2025-04-04,13:09,15:09,PVG,CAN,SK,1095,2025-04-04 13:09:00,1203.4,0,90
2025-09-08,2025-09-09,17:34,03:11,BNE,PVG,ET,1076,2025-09-08 17:34:00,7306.27,0,79
2023-07-08,2023-07-08,09:12,15:26,FRA,DOH,MS,1035,2023-07-08 09:12:00,4588.28,0,72
2024-08-27,2024-08-28,15:15,01:32,SYD,HGH,JL,1059,2024-08-27 15:15:00,7831.98,0,328
2023-03-03,2023-03-04,14:29,11:00,ATL,SIN,KL,1092,2023-03-03 14:29:00,16024.17,0,68
2024-09-05,2024-09-05,10:43,18:27,EWR,MAD,JJ,1004,2024-09-05 10:43:00,5788.64,0,33
2025-05-02,2025-05-02,18:08,19:05,AMS,FRA,CZ,1019,2025-05-02 18:08:00,365.71,0,61
2022-03-29,2022-03-29,05:15,16:14,KUL,IST,IB,1013,2022-03-29 05:15:00,8388.93,0,457
2020-05-12,2020-05-12,02:42,06:26,TFU,PVG,LY,1043,2020-05-12 03:50:00,1692.83,68,191
2022-11-14,2022-11-15,22:20,08:29,CLT,FCO,OZ,1024,2022-11-14 22:20:00,7725.79,0,235
2025-06-20,2025-06-20,05:57,13:22,CDG,BOS,SA,1035,2025-06-20 05:57:00,5534.47,0,59
2022-12-27,2022-12-27,17:20,19:25,MCO,MIA,UA,1096,2022-12-27 18:32:00,309.97,72,382
2020-04-29,2020-04-29,19:43,22:05,MAD,MUC,LA,1052,2020-04-29 19:43:00,1495.37,0,66
2022-10-04,2022-10-04,17:42,22:28,MIA,BOS,CA,1071,2022-10-04 19:26:00,2027.83,104,151
2020-02-08,2020-02-09,13:10,09:33,KUL,ATL,KL,1050,2020-02-08 13:10:00,15918.21,0,125
2025-03-19,2025-03-19,13:58,19:10,LAX,MIA,G3,1074,2025-03-19 13:58:00,3762.88,0,224
2025-04-15,2025-04-15,04:16,21:26,SFO,SYD,KE,1074,2025-04-15 06:00:00,11949.31,104,166
2024-05-24,2024-05-25,22:54,06:59,SZX,PER,LY,1042,2024-05-24 22:54:00,6073.31,0,76
2025-11-09,2025-11-09,11:50,21:57,MUC,ATL,DL,1087,2025-11-09 11:50:00,7701.63,0,371
2025-01-16,2025-01-16,02:24,13:35,GRU,EWR,SV,1089,2025-01-16 03:29:00,7684.05,65,233
2021-05-12,2021-05-13,17:29,03:30,FRA,MCO,OZ,1057,2021-05-12 17:29:00,7618.93,0,108
2020-01-15,2020-01-16,17:23,11:54,BNE,BOG,TK,1023,2020-01-15 17:23:00,14417.66,0,156
2020-04-17,2020-04-17,09:03,21:41,BCN,BKK,TG,1091,2020-04-17 09:03:00,9713.11,0,49
2024-11-18,2024-11-19,18:14,09:51,HGH,DFW,AC,1017,2024-11-18 18:24:00,11963.26,10,260
2025-05-09,2025-05-09,13:17,22:58,CLT,MUC,VN,1056,2025-05-09 13:17:00,7350.67,0,143
2020-08-11,2020-08-11,08:14,12:41,PHX,MIA,EK,1040,2020-08-11 08:14:00,3168.14,0,177
2024-08-11,2024-08-12,20:45,20:21,NRT,GRU,TG,1093,2024-08-11 20:45:00,18492.32,0,202
2025-06-13,2025-06-13,07:18,13:15,BOG,ORD,UX,1002,2025-06-13 07:18:00,4363.35,0,88
2022-06-19,2022-06-20,22:11,08:38,DFW,MAD,G3,1094,2022-06-19 22:11:00,7972.12,0,134
2022-01-29,2022-01-29,13:25,23:41,FRA,TFU,UX,1072,2022-01-29 13:25:00,7818.48,0,60
2021-08-06,2021-08-07,10:17,04:48,BOG,BNE,PK,1027,2021-08-06 10:17:00,14417.66,0,266
2020-10-16,2020-10-17,17:39,04:28,HND,DOH,LA,1076,2020-10-16 17:39:00,8254.53,0,113
2020-06-16,2020-06-16,09:26,20:14,DFW,GRU,VS,1011,2020-06-16 09:26:00,8244.03,0,83
2021-07-17,2021-07-17,11:05,20:41,MCO,AMS,ET,1063,2021-07-17 11:05:00,7291.3,0,348
2021-06-26,2021-06-26,07:13,11:34,TFU,MNL,NH,1022,2021-06-26 07:58:00,2488.12,45,59
2021-01-22,2021-01-22,10:21,23:49,CAN,SEA,LY,1024,2021-01-22 10:21:00,10377.87,0,234
2022-05-18,2022-05-18,12:04,21:53,BCN,MCO,DL,1020,2022-05-18 12:04:00,7453.4,0,264
2025-02-15,2025-02-16,23:00,08:05,GRU,MCO,LY,1032,2025-02-15 23:00:00,6869.28,0,38
2024-05-07,2024-05-08,23:05,01:14,MAD,FCO,AA,1008,2024-05-07 23:05:00,1329.46,0,232
2023-10-21,2023-10-21,03:49,16:58,HND,ORD,IB,1049,2023-10-21 03:49:00,10124.46,0,36
2025-11-13,2025-11-14,16:30,06:05,MIA,FCO,OZ,1044,2025-11-13 19:11:00,8328.7,161,122
2023-11-28,2023-11-29,16:19,05:44,YYZ,HND,QF,1069,2023-11-28 16:19:00,10346.35,0,66
2022-03-25,2022-03-25,11:44,16:42,BOG,IAH,OZ,1016,2022-03-25 11:44:00,3585.12,0,196
2025-06-15,2025-06-15,05:03,19:09,HND,IAD,NH,1002,2025-06-15 05:03:00,10890.94,0,64
2023-09-02,2023-09-02,01:20,16:48,BNE,DXB,CA,1049,2023-09-02 01:20:00,11979.13,0,41
2023-12-08,2023-12-09,11:28,08:27,BOG,HND,MS,1019,2023-12-08 14:04:00,14310.2,156,49
2024-11-06,2024-11-06,06:09,21:30,TFU,BOS,MU,1040,2024-11-06 06:09:00,11888.43,0,178
2021-07-15,2021-07-15,00:21,01:48,CLT,MCO,LH,1086,2021-07-15 00:22:00,755.0,1,173
2021-10-26,2021-10-27,18:30,04:36,GRU,EWR,LH,1008,2021-10-26 18:30:00,7684.05,0,171
2025-07-29,2025-07-30,22:50,16:09,BOM,DEN,SU,1051,2025-07-29 22:50:00,13455.77,0,205
2021-06-26,2021-06-26,01:15,13:11,FRA,SFO,U2,1004,2021-06-26 01:15:00,9147.89,0,48
2023-10-10,2023-10-11,18:44,12:23,BKK,PHX,LA,1023,2023-10-10 18:44:00,13728.69,0,140
2024-05-09,2024-05-10,18:26,08:54,IAD,ICN,UX,1004,2024-05-09 18:26:00,11173.56,0,43
2025-03-20,2025-03-21,09:08,02:26,DEN,SYD,JJ,1036,2025-03-20 09:08:00,13443.22,0,157
2021-04-16,2021-04-16,14:23,20:24,KUL,PEK,SA,1073,2021-04-16 14:23:00,4414.1,0,127
2023-11-16,2023-11-16,08:13,10:22,FCO,MAD,QF,1049,2023-11-16 08:13:00,1329.46,0,30
2023-05-08,2023-05-08,06:29,21:55,CAN,DEN,BT,1082,2023-05-08 06:29:00,11955.22,0,37
2024-07-20,2024-07-20,05:47,10:32,NRT,TFU,BA,1096,2024-07-20 05:47:00,3410.07,0,284
2023-07-10,2023-07-10,02:01,10:58,ATL,LHR,MS,1008,2023-07-10 02:01:00,6760.95,0,190
2022-01-16,2022-01-17,14:44,00:21,PVG,BNE,KL,1076,2022-01-16 14:44:00,7306.27,0,101
2025-02-11,2025-02-12,22:03,14:49,SFO,DXB,OZ,1052,2025-02-11 22:03:00,13019.79,0,75
2021-08-25,2021-08-25,16:46,18:38,PEK,PVG,AC,1064,2021-08-25 16:46:00,1098.84,0,414
2025-08-17,2025-08-17,01:57,04:18,ORD,IAH,VY,1086,2025-08-17 01:57:00,1489.35,0,126
2020-01-16,2020-01-16,20:36,23:35,YYZ,MIA,LA,1027,2020-01-16 20:36:00,1989.27,0,313
2022-02-03,2022-02-03,01:20,10:29,PER,HGH,JJ,1027,2022-02-03 01:20:00,6929.77,0,292
2021-01-29,2021-01-29,04:15,14:04,BCN,MCO,VY,1067,2021-01-29 04:15:00,7453.4,0,265
2020-09-21,2020-09-22,23:08,13:31,SZX,SFO,KE,1052,2020-09-21 23:08:00,11107.56,0,77
2025-05-02,2025-05-02,01:07,06:23,IAD,BOG,OZ,1009,2025-05-02 01:07:00,3823.2,0,328
2020-07-01,2020-07-02,15:14,08:56,ORD,BKK,EY,1088,2020-07-01 15:14:00,13762.22,0,82
2024-01-22,2024-01-23,08:11,04:42,SIN,ATL,KL,1046,2024-01-22 08:11:00,16024.17,0,315
2022-03-01,2022-03-02,23:00,12:54,CDG,SIN,JL,1090,2022-03-01 23:00:00,10723.42,0,213
2021-02-23,2021-02-24,16:47,14:34,PER,IAH,MU,1058,2021-02-23 16:47:00,17032.8,0,250
2023-06-01,2023-06-02,00:43,01:45,SZX,GRU,HG,1094,2023-06-01 02:46:00,17997.21,123,149
2022-06-06,2022-06-06,03:04,10:09,BKK,DOH,SA,1044,2022-06-06 03:04:00,5279.89,0,100
2025-07-10,2025-07-10,15:38,22:36,BCN,DXB,MU,1040,2025-07-10 15:38:00,5175.39,0,243
2022-07-22,2022-07-23,10:49,06:25,BOS,BKK,AC,1060,2022-07-22 12:46:00,13725.24,117,134
2022-01-18,2022-01-19,23:00,18:14,LAX,PER,WS,1047,2022-01-18 23:00:00,14996.38,0,283
2023-05-04,2023-05-04,12:01,14:46,ATL,EWR,EY,1047,2023-05-04 12:47:00,1198.39,46,256
2025-11-10,2025-11-10,08:02,18:44,YYZ,IST,SA,1029,2025-11-10 08:02:00,8170.93,0,88
2023-12-21,2023-12-22,15:03,03:08,HKG,AMS,KL,1068,2023-12-21 15:03:00,9274.35,0,31
2020-11-26,2020-11-27,14:45,12:21,BOG,HKG,UA,1046,2020-11-26 14:45:00,16886.23,0,278
2020-02-07,2020-02-07,00:05,11:03,SEA,ICN,SK,1040,2020-02-07 00:05:00,8374.61,0,268
2020-04-22,2020-04-23,19:47,00:56,ORD,BOS,MS,1013,2020-04-22 22:42:00,1390.98,175,371
2021-04-28,2021-04-28,11:18,12:46,PVG,HGH,KL,1096,2021-04-28 12:04:00,165.76,46,434
2023-03-25,2023-03-25,09:52,10:58,MAD,BCN,AC,1023,2023-03-25 09:52:00,483.1,0,142
2023-11-03,2023-11-04,16:45,06:00,FCO,LAX,VY,1040,2023-11-03 16:45:00,10203.17,0,201
2020-03-02,2020-03-03,16:42,12:41,DFW,KUL,FJ,1067,2020-03-02 16:42:00,15588.04,0,288
2025-07-30,2025-07-31,18:06,04:37,PVG,IST,NZ,1025,2025-07-30 18:06:00,8022.74,0,94
2022-03-23,2022-03-24,08:22,01:39,HKG,CLT,HG,1058,2022-03-23 08:22:00,13429.74,0,169
2024-09-06,2024-09-06,03:15,21:40,YYZ,SZX,DL,1023,2024-09-06 05:32:00,12514.43,137,126
2023-06-13,2023-06-14,06:11,04:10,SYD,BCN,WS,1086,2023-06-13 06:11:00,17189.54,0,144
2022-04-18,2022-04-18,07:17,19:01,FRA,BKK,TG,1098,2022-04-18 07:17:00,8999.43,0,98
2023-03-13,2023-03-14,15:38,07:53,DXB,MIA,IB,1068,2023-03-13 15:38:00,12606.2,0,45
2023-07-27,2023-07-27,02:15,16:12,JFK,DOH,FJ,1032,2023-07-27 02:15:00,10769.3,0,46
2021-06-03,2021-06-04,09:33,00:36,SZX,LAX,SK,1033,2021-06-03 09:33:00,11644.8,0,261
2022-05-23,2022-05-24,15:31,01:57,NRT,PER,BT,1026,2022-05-23 15:31:00,7948.23,0,115
2020-09-26,2020-09-27,23:44,01:25,MIA,ATL,QR,1030,2020-09-26 23:44:00,959.32,0,240
2024-08-26,2024-08-26,15:47,23:13,DXB,AMS,MS,1044,2024-08-26 16:16:00,5168.46,29,102
2020-07-06,2020-07-06,00:23,18:24,CLT,MNL,SV,1002,2020-07-06 00:23:00,14020.82,0,63
2023-01-18,2023-01-18,02:45,19:47,PHX,BNE,DL,1098,2023-01-18 04:13:00,12058.66,88,93
2021-01-10,2021-01-10,03:39,14:46,MUC,ICN,AF,1027,2021-01-10 03:39:00,8499.81,0,242
2023-05-14,2023-05-15,22:49,08:43,CAN,SYD,AC,1033,2023-05-14 22:49:00,7528.57,0,254
2022-10-28,2022-10-29,05:26,07:56,PER,BOS,SV,1058,2022-10-28 08:04:00,18702.42,158,153
2025-02-28,2025-02-28,04:15,15:08,IST,BOS,BT,1070,2025-02-28 04:59:00,7726.07,44,223
2023-12-08,2023-12-08,03:54,06:39,MIA,DFW,PK,1074,2023-12-08 03:54:00,1802.65,0,190
2022-04-10,2022-04-10,08:38,16:29,FRA,BOS,IB,1041,2022-04-10 08:38:00,5888.76,0,45
2024-07-02,2024-07-02,02:12,09:15,LHR,DOH,NZ,1067,2024-07-02 02:12:00,5240.94,0,296
2021-05-07,2021-05-07,06:04,11:08,CLT,SEA,JL,1007,2021-05-07 06:04:00,3660.41,0,95
2021-12-16,2021-12-16,13:55,15:57,SZX,PVG,NZ,1084,2021-12-16 13:55:00,1233.35,0,146
2025-08-22,2025-08-22,01:09,12:00,TFU,BNE,LY,1077,2025-08-22 01:09:00,8285.41,0,263
2022-04-21,2022-04-22,23:35,04:38,HGH,SIN,KL,1076,2022-04-21 23:35:00,3649.37,0,111
2023-01-01,2023-01-01,00:16,15:21,HND,CLT,CA,1085,2023-01-01 01:00:00,11086.35,44,61
2023-05-04,2023-05-05,16:59,14:41,SIN,MIA,EK,1031,2023-05-04 16:59:00,16960.18,0,90
2023-10-19,2023-10-19,03:18,23:19,MIA,BKK,KE,1090,2023-10-19 03:18:00,15623.02,0,247
2021-10-07,2021-10-07,05:14,22:57,ORD,HGH,AC,1070,2021-10-07 08:07:00,11476.5,173,295
2022-10-09,2022-10-10,19:16,08:58,PEK,ORD,AZ,1067,2022-10-09 19:16:00,10562.38,0,241
2025-04-18,2025-04-18,02:30,10:41,PER,CAN,MU,1085,2025-04-18 02:30:00,6159.25,0,77
2020-06-12,2020-06-13,08:53,09:13,BOG,KUL,AA,1065,2020-06-12 08:53:00,19067.62,0,91
2020-05-17,2020-05-17,05:55,09:55,ORD,LAX,EK,1075,2020-05-17 05:55:00,2801.93,0,112
2020-03-04,2020-03-04,15:50,18:03,MAD,FCO,BA,1097,2020-03-04 15:54:00,1329.46,4,281
2023-03-01,2023-03-01,19:03,20:21,MCO,ATL,NH,1041,2023-03-01 19:03:00,650.97,0,59
2024-12-19,2024-12-20,15:27,03:29,AMS,SZX,QR,1079,2024-12-19 15:27:00,9237.94,0,78
2024-07-30,2024-07-31,22:37,08:46,BOS,IST,FJ,1035,2024-07-30 22:37:00,7726.07,0,54
2025-02-24,2025-02-25,13:51,03:30,LAS,PEK,KL,1072,2025-02-24 14:28:00,10030.17,37,68
2023-09-26,2023-09-27,06:11,02:16,DEL,BOG,SV,1094,2023-09-26 06:46:00,15205.02,35,152
2024-10-22,2024-10-23,19:45,03:03,LAS,BOG,VN,1097,2024-10-22 19:45:00,5448.35,0,257
2021-05-09,2021-05-10,19:05,13:08,CAN,MCO,AZ,1039,2021-05-09 19:05:00,14043.8,0,266
2020-06-12,2020-06-12,01:03,16:06,SZX,LAX,CA,1004,2020-06-12 01:03:00,11644.8,0,39
2021-01-12,2021-01-12,10:27,21:43,LHR,SFO,AF,1018,2021-01-12 10:27:00,8616.39,0,34
2021-02-11,2021-02-12,20:30,20:10,HND,GRU,JJ,1048,2021-02-11 20:30:00,18539.32,0,99
2020-03-16,2020-03-17,23:31,15:54,BOS,DEL,KL,1006,2020-03-17 01:04:00,11478.92,93,119
2022-03-09,2022-03-10,12:50,00:45,AMS,CAN,LH,1005,2022-03-09 12:50:00,9139.37,0,416
2022-08-30,2022-08-31,05:57,00:00,CAN,MCO,KL,1048,2022-08-30 05:57:00,14043.8,0,88
2021-09-09,2021-09-09,01:39,08:57,LAS,BOG,CA,1096,2021-09-09 01:39:00,5448.35,0,385
2025-07-17,2025-07-18,23:17,09:22,TFU,MUC,QF,1034,2025-07-17 23:17:00,7679.18,0,186
2024-10-22,2024-10-22,11:37,15:48,SZX,NRT,AM,1072,2024-10-22 11:37:00,2950.15,0,53
2021-03-30,2021-03-31,12:19,02:17,PVG,DEN,LA,1049,2021-03-30 12:19:00,10780.05,0,33
2022-09-26,2022-09-27,19:17,13:02,SYD,DFW,HG,1046,2022-09-26 19:17:00,13808.02,0,322
2021-10-11,2021-10-11,04:32,17:01,ICN,BCN,CA,1085,2021-10-11 04:32:00,9594.15,0,72
2021-02-23,2021-02-23,22:16,23:19,FRA,CDG,WY,1040,2021-02-23 22:16:00,448.78,0,196
2023-12-30,2023-12-31,05:07,04:30,ICN,GRU,KL,1031,2023-12-30 05:07:00,18315.53,0,80
2020-11-15,2020-11-16,20:04,08:51,LAS,FCO,JJ,1047,2020-11-15 20:04:00,9837.33,0,200
2024-07-22,2024-07-22,13:27,23:44,SYD,HGH,BT,1020,2024-07-22 13:27:00,7831.98,0,335
2021-01-29,2021-01-29,15:03,20:55,MUC,DOH,SV,1097,2021-01-29 15:03:00,4301.91,0,243
2020-12-07,2020-12-07,04:17,16:26,MAD,SFO,HG,1069,2020-12-07 04:17:00,9329.87,0,56
2024-01-15,2024-01-16,12:28,07:45,MCO,SYD,MS,1014,2024-01-15 12:28:00,15038.49,0,404
2021-01-04,2021-01-05,15:43,07:59,DEN,CAN,JJ,1000,2021-01-04 16:33:00,11955.22,50,159
2023-09-12,2023-09-12,09:57,23:08,FRA,SZX,EK,1081,2023-09-12 11:15:00,9118.27,78,93
2022-11-30,2022-11-30,00:19,19:17,BNE,IST,SV,1013,2022-11-30 00:19:00,14774.56,0,425
2020-10-19,2020-10-19,06:37,16:26,GRU,CLT,QF,1051,2020-10-19 06:37:00,7464.41,0,307
2020-03-06,2020-03-06,04:28,06:29,ATL,JFK,UL,1086,2020-03-06 04:28:00,1221.92,0,177
2020-02-01,2020-02-01,03:48,22:05,MCO,ICN,FR,1024,2020-02-01 06:25:00,12137.93,157,176
2022-07-21,2022-07-22,22:00,06:09,DEL,FRA,HG,1037,2022-07-21 22:00:00,6121.74,0,401
2024-07-29,2024-07-29,02:41,06:47,DOH,IST,HG,1084,2024-07-29 02:51:00,2756.96,10,198
2024-05-16,2024-05-16,13:10,23:19,AMS,DEN,QF,1059,2024-05-16 13:10:00,7723.21,0,242
2020-11-21,2020-11-22,22:10,00:34,BOS,ATL,BA,1051,2020-11-21 22:10:00,1521.01,0,291
2021-05-07,2021-05-07,05:49,14:03,BOM,FCO,SV,1009,2021-05-07 05:49:00,6193.77,0,334
2020-01-31,2020-01-31,02:08,18:16,YYZ,SZX,SA,1043,2020-01-31 02:08:00,12514.43,0,145
2022-01-09,2022-01-10,16:58,08:01,NRT,MCO,IB,1076,2022-01-09 16:58:00,11646.34,0,80
2020-05-15,2020-05-16,09:21,02:36,DEL,ORD,ET,1036,2020-05-15 11:05:00,12022.86,104,135
2024-06-07,2024-06-08,18:49,13:35,SIN,PHX,BT,1057,2024-06-07 18:49:00,14615.25,0,108
2022-01-06,2022-01-07,22:49,11:24,ICN,LAS,SA,1069,2022-01-06 22:49:00,9669.38,0,68
2021-05-18,2021-05-19,18:09,13:26,HKG,JFK,DL,1040,2021-05-18 20:44:00,12970.28,155,235
2024-12-23,2024-12-24,17:24,06:27,FCO,SIN,OZ,1020,2024-12-23 17:24:00,10051.64,0,207
2022-12-10,2022-12-10,00:40,05:25,NRT,TFU,CZ,1022,2022-12-10 00:40:00,3410.07,0,50
2024-01-26,2024-01-27,23:44,02:27,PHX,SEA,PK,1077,2024-01-26 23:44:00,1781.8,0,197
2022-11-21,2022-11-22,18:30,09:00,SEA,PVG,UL,1053,2022-11-21 21:01:00,9187.48,151,66
2025-07-11,2025-07-12,21:58,13:21,SIN,FCO,LH,1003,2025-07-12 00:18:00,10051.64,140,70
2022-12-23,2022-12-23,10:55,21:05,FCO,ORD,TK,1060,2022-12-23 10:55:00,7742.07,0,127
2022-11-28,2022-11-29,18:11,03:23,MCO,LHR,EY,1069,2022-11-28 18:11:00,6965.67,0,65
2020-04-12,2020-04-13,15:14,05:11,NRT,MAD,CA,1040,2020-04-12 15:14:00,10769.17,0,189
2020-01-26,2020-01-27,18:26,06:39,GRU,PHX,PK,1083,2020-01-26 18:26:00,9382.59,0,240
2024-09-19,2024-09-19,00:12,15:43,ORD,DEL,G3,1042,2024-09-19 00:12:00,12022.86,0,56
2023-02-09,2023-02-10,16:10,09:51,BOM,GRU,LH,1038,2023-02-09 16:10:00,13755.47,0,69
2023-05-19,2023-05-19,03:05,10:58,DEL,NRT,FJ,1051,2023-05-19 03:05:00,5910.05,0,261
2024-09-04,2024-09-04,14:26,19:38,LAX,MIA,NZ,1045,2024-09-04 14:26:00,3762.88,0,74
2024-02-06,2024-02-07,15:58,01:52,CAN,SYD,SU,1062,2024-02-06 15:58:00,7528.57,0,59
2024-10-29,2024-10-30,14:40,02:51,HGH,SEA,SK,1034,2024-10-29 14:40:00,9347.62,0,124
2021-06-19,2021-06-20,19:38,04:35,ATL,LHR,SK,1010,2021-06-19 19:38:00,6760.95,0,114
2024-06-23,2024-06-23,04:17,13:33,MAD,MCO,NZ,1070,2024-06-23 04:17:00,7025.31,0,266
2022-09-28,2022-09-29,17:11,06:01,PVG,SFO,G3,1053,2022-09-28 17:11:00,9876.69,0,68
2020-03-12,2020-03-13,08:37,02:47,MCO,HKG,OZ,1081,2020-03-12 08:37:00,14141.53,0,71
2021-04-24,2021-04-24,02:02,18:51,DEL,PHX,VS,1080,2021-04-24 02:02:00,13055.22,0,239
2021-05-22,2021-05-22,10:28,12:02,IAD,ATL,LA,1086,2021-05-22 10:28:00,859.27,0,144
2025-03-09,2025-03-10,15:00,02:30,CDG,BOM,UX,1002,2025-03-09 17:16:00,6993.78,136,52
2025-01-23,2025-01-23,15:46,23:45,AMS,YYZ,QR,1034,2025-01-23 15:46:00,5989.44,0,128
2021-01-03,2021-01-04,19:59,05:13,CDG,BOM,NH,1015,2021-01-03 19:59:00,6993.78,0,104
2022-12-12,2022-12-13,19:56,08:01,CDG,PVG,KE,1049,2022-12-12 19:56:00,9266.88,0,33
2023-09-30,2023-10-01,22:19,06:28,DEL,FRA,EK,1039,2023-09-30 22:19:00,6121.74,0,201
2024-06-24,2024-06-25,13:33,02:16,GRU,AMS,NZ,1017,2024-06-24 13:33:00,9775.28,0,316
2021-06-24,2021-06-24,04:16,09:16,PER,BNE,SV,1036,2021-06-24 04:16:00,3607.6,0,122
2024-10-12,2024-10-12,13:23,20:49,BOM,ICN,AZ,1015,2024-10-12 13:23:00,5546.9,0,68
2023-10-31,2023-10-31,05:09,07:23,LAS,SEA,MU,1081,2023-10-31 05:09:00,1394.76,0,69
2021-01-26,2021-01-26,08:11,19:39,ORD,IST,UL,1001,2021-01-26 08:11:00,8785.99,0,279
2022-12-06,2022-12-07,22:04,19:38,BOG,SZX,MH,1073,2022-12-06 22:04:00,16854.25,0,111
2023-04-08,2023-04-08,04:11,14:20,PEK,MUC,UA,1032,2023-04-08 04:11:00,7721.99,0,35
2020-05-02,2020-05-02,03:26,13:59,IST,EWR,NH,1007,2020-05-02 03:26:00,8048.16,0,82
2022-12-07,2022-12-07,13:04,18:44,PER,KUL,BA,1010,2022-12-07 13:04:00,4140.19,0,101
2025-02-09,2025-02-10,22:58,14:34,EWR,TFU,AZ,1080,2025-02-09 22:58:00,12088.38,0,149
2021-03-13,2021-03-14,14:06,08:37,BNE,BOG,CA,1076,2021-03-13 14:06:00,14417.66,0,111
2025-02-03,2025-02-04,14:44,09:33,KUL,PHX,AM,1035,2025-02-03 14:44:00,14658.87,0,55
2024-12-27,2024-12-27,02:27,16:48,HND,CLT,FR,1035,2024-12-27 02:27:00,11086.35,0,66
2024-09-08,2024-09-08,16:12,21:20,DFW,SFO,FR,1055,2024-09-08 17:54:00,2352.0,102,326
2025-04-03,2025-04-04,20:23,09:56,BCN,HND,CZ,1020,2025-04-03 20:23:00,10443.51,0,297
2025-04-23,2025-04-23,06:30,09:48,IAH,EWR,IB,1030,2025-04-23 06:30:00,2249.22,0,182
2023-02-02,2023-02-03,20:26,10:08,ORD,PEK,AF,1054,2023-02-02 20:26:00,10562.38,0,46
2025-09-09,2025-09-09,04:22,13:19,ATL,LHR,SK,1083,2025-09-09 04:22:00,6760.95,0,243
